waveform	ACC2_X	[1]
t0	12/20/2016  22:06:08.993040	1/1/1904  01:00:00.000000
delta t	0.001000	1.000000

time	ACC2_X	Y[1]
12/20/2016  22:06:09.411040	1.406069E+0	
12/20/2016  22:06:09.412040	1.406069E+0	
12/20/2016  22:06:09.413040	1.406069E+0	
12/20/2016  22:06:09.414040	1.406069E+0	
12/20/2016  22:06:09.415040	1.416261E+0	
12/20/2016  22:06:09.416040	1.406069E+0	
12/20/2016  22:06:09.417040	1.406069E+0	
12/20/2016  22:06:09.418040	1.406069E+0	
12/20/2016  22:06:09.419040	1.406069E+0	
12/20/2016  22:06:09.420040	1.406069E+0	
12/20/2016  22:06:09.421040	1.406069E+0	
12/20/2016  22:06:09.422040	1.406069E+0	
12/20/2016  22:06:09.423040	1.406069E+0	
12/20/2016  22:06:09.424040	1.406069E+0	
12/20/2016  22:06:09.425040	1.406069E+0	
12/20/2016  22:06:09.426040	1.406069E+0	
12/20/2016  22:06:09.427040	1.406069E+0	
12/20/2016  22:06:09.428040	1.406069E+0	
12/20/2016  22:06:09.429040	1.406069E+0	
12/20/2016  22:06:09.430040	1.406069E+0	
12/20/2016  22:06:09.431040	1.406069E+0	
12/20/2016  22:06:09.432040	1.406069E+0	
12/20/2016  22:06:09.433040	1.406069E+0	
12/20/2016  22:06:09.434040	1.406069E+0	
12/20/2016  22:06:09.435040	1.406069E+0	
12/20/2016  22:06:09.436040	1.406069E+0	
12/20/2016  22:06:09.437040	1.406069E+0	
12/20/2016  22:06:09.438040	1.406069E+0	
12/20/2016  22:06:09.439040	1.406069E+0	
12/20/2016  22:06:09.440040	1.406069E+0	
12/20/2016  22:06:09.441040	1.406069E+0	
12/20/2016  22:06:09.442040	1.406069E+0	
12/20/2016  22:06:09.443040	1.406069E+0	
12/20/2016  22:06:09.444040	1.406069E+0	
12/20/2016  22:06:09.445040	1.406069E+0	
12/20/2016  22:06:09.446040	1.406069E+0	
12/20/2016  22:06:09.447040	1.406069E+0	
12/20/2016  22:06:09.448040	1.406069E+0	
12/20/2016  22:06:09.449040	1.406069E+0	
12/20/2016  22:06:09.450040	1.406069E+0	
